 "problem_instance" , "ela_feature_class" , "technique" , "sample_size" , "value" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/nn_nb.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8053938594384764e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9075698051963419e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9366306453911035e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/number_of_peaks" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "2.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.6314290315073967e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/quad_simple.cond" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "53.76224345567046e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.0050252030184688e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9332203958347456e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9434286991846883e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9509312724750216e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.965951757137967e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9372804734938864e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9462554937360957e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9548774705531144e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/ratio_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9691484280137335e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_30" , "http://w3id.org/ontoopt/skewness" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.686371648981356e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-1.9698073293861196e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-1.5514927915801975e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-1.3558611431112704e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-1.3039006179235986e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-2.3022105671358553e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-1.7543133563859001e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-1.4259236560503177e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/diff_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-1.3530367645368027e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.26598550781199276e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/eps.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "709334.1204987989e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/eps.ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "6.191191191191191e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/eps.s" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "7.052052052052051e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.45309930678633836e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4535112730620143e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.45871067951110744e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4534811179881437e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4522233200863933e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4529600570539247e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4586876888271326e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4584857829519773e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/h.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7420156446336224e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/kurtosis" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "2.2715767778660747e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.6961701386751006e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "3235294.2012526793e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "2.9763427541287646e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1079965.1530306097e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_simple.intercept" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.5002970455738343E7" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.945571857836396e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/m0" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.4959839357429719e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/nb_fitness.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "-0.23178389211339762e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/nn_nb.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.788439976708876e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8178628586687018e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.83200881296512e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/number_of_peaks" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "10.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7494972415628738e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/quad_simple.cond" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "20.43775903463549e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.994629679687822e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7733131801333638e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8213191754316043e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8438977365034426e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8498477129984103e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.7391415918300728e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8010357632719314e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8384854285065653e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/ratio_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "0.8468507580840439e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_2_dim_5" , "http://w3id.org/ontoopt/skewness" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "500" , "1.643487521216613e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.679639660181584e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.3745360106784812e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.1653764610175585e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_mean_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-0.8233267501339459e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.524585151482155e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_05" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.2393039519534845e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_10" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-1.0257406972297325e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/diff_median_25" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-0.7047677590247545e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/dist_ratio.coeff_var" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.15139831894594982e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "513701.35433513386e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "5.990990990990991e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/eps.s" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "6.671671671671671e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.12039374720555995e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.12341363866029043e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.11680420200584918e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.11440178437988704e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.12455799365811557e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cor_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.12661772841210248e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_init" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.11424465012029163e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/expl_var_PC1.cov_x" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.11498239324266618e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/h.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8381563800386198e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/kurtosis" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.9614977499611266e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.4930003498887946e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1658749.50085948e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.max_by_min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "81.51490716818034e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.coef.min" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "20287.626359476366e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_simple.intercept" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "3.311114097905985E7" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/lin_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9548488258837589e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/m0" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.5843895930620414e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/nb_fitness.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "-0.3979299107510986e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/nn_nb.cor" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.8046943572155012e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/nn_nb.mean_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9073807793010457e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/nn_nb.sd_ratio" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9382804302341445e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/number_of_peaks" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "2.0e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/quad_simple.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.5368008499675194e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/quad_simple.cond" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "52.39242879386518e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/quad_w_interact.adj_r2" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "1.004181204827284e0" ,
 "http://w3id.org/ontoopt/COCO_benchmark_problem_10_instance_3_dim_30" , "http://w3id.org/ontoopt/ratio_mean_02" , "http://w3id.org/ontoopt/Sobol_sampling_technique" , "3000" , "0.9244116400920603e0" ,
